[381.05768668780183, 452.68999888971223, (1.8057534006946039,)]
[384.89972709326514, 488.0081452060782, (0.9438562347984326,)]
[383.4672611855743, 505.46512738857433, (0.9438562347984326,)]
[382.1605018068871, 598.8102157623302, (0.9438562347984326,)]
[340.74150630040685, 545.0711275966117, (0.06300385405682324,)]
[316.1332450325399, 528.330120151194, (0.06300385405682324,)]
[266.67666293463236, 459.19809786186636, (0.020972121867716527,)]
[296.66792159311495, 618.0407432381726, (0.013431373811882787,)]
[340.56236198223485, 838.7617008034584, (0.013431373811882787,)]
[381.38344656119483, 868.1067055908493, (0.013431373811882787,)]
[353.37688196351195, 776.0373387011167, (0.013431373811882787,)]
[362.28873546513483, 789.6297547966899, (0.013431373811882787,)]
[293.52099670346036, 663.8478039603427, (0.013431373811882787,)]
[320.57809248399803, 710.0709256163555, (0.013431373811882787,)]
[299.27157804918926, 733.7018985940668, (0.0063166093566441135,)]
[259.28611705817144, 621.1051359681255, (0.0063166093566441135,)]
[254.01015644940583, 623.0999504206778, (0.006283857150707011,)]
[207.00166242466435, 581.8892863352169, (0.006283857150707011,)]
[217.4411349259116, 596.9288253267382, (0.006283857150707011,)]
[181.56999002942942, 503.57798514006566, (0.006283857150707011,)]
[183.73717455864224, 622.1527882774049, (0.006283857150707011,)]
[144.4831814461524, 462.2411233256113, (0.006283857150707011,)]
[127.17007342662708, 465.31245789078207, (0.006283857150707011,)]
[129.28846025943977, 466.9612135316491, (0.006283857150707011,)]
[144.02672573275362, 481.47256559927354, (0.006283857150707011,)]
[165.6311980569038, 560.0734172436273, (0.006283857150707011,)]
[171.2953550788445, 729.6067640097332, (0.005636042782534367,)]
[136.2225626940304, 569.9108533989004, (0.005636042782534367,)]
[104.1102348200605, 462.24032193507975, (0.005636042782534367,)]
[133.25940553526075, 480.30435423454526, (0.005636042782534367,)]
[151.34704622906133, 558.8066552595852, (0.005636042782534367,)]
[95.54968290114252, 465.81999511604664, (0.005636042782534367,)]
[84.3494255092437, 459.60587340478077, (0.005636042782534367,)]
[110.44404077042262, 491.08348016812585, (0.005636042782534367,)]
[61.67043543851132, 220.3665097413093, (0.005636042782534367,)]
[78.85139438446154, 286.6085087906529, (0.005636042782534367,)]
[93.85676554140609, 318.9964118645578, (0.005636042782534367,)]
[99.62801460252467, 340.8128193196836, (0.005636042782534367,)]
[85.98545287790834, 259.5130335979208, (0.005636042782534367,)]
[120.46448785477699, 372.49290574877944, (0.005636042782534367,)]
[153.9001824460835, 484.53567364005903, (0.005636042782534367,)]
[189.59655250374047, 661.1231314643122, (0.005636042782534367,)]
[162.61796124991875, 535.0809897346454, (0.005636042782534367,)]
[158.24635941774366, 520.3134078550978, (0.005636042782534367,)]
[161.3044921758999, 508.9295380171645, (0.005636042782534367,)]
[183.1848075584167, 554.5493015036882, (0.005636042782534367,)]
[196.48999018399238, 560.622903922833, (0.005636042782534367,)]
[259.6534098698906, 809.6759138997428, (0.005636042782534367,)]
[265.7146692307279, 834.7146065174592, (0.005636042782534367,)]
[265.7685522872507, 815.16481568381, (0.005636042782534367,)]
[248.22970437482047, 804.0306897967642, (0.005636042782534367,)]
[255.65004694455007, 841.671953264903, (0.005636042782534367,)]
[258.27174848391576, 838.273461850857, (0.005636042782534367,)]
[271.72704998825276, 840.9695110657667, (0.005636042782534367,)]
[272.303006549506, 839.7776605393409, (0.005636042782534367,)]
[289.55670268627193, 835.3404227593221, (0.005636042782534367,)]
[300.65659230072276, 873.4423607848678, (0.005636042782534367,)]
[323.99103990612116, 893.7010611566573, (0.005636042782534367,)]
[331.9029367956638, 983.6066973830856, (0.005636042782534367,)]
[324.476614672715, 975.834339433671, (0.005636042782534367,)]
[316.4031914615387, 914.5320159354275, (0.005636042782534367,)]
[317.9380169037728, 911.766387575962, (0.005636042782534367,)]
[350.9847400479045, 1078.3691983264196, (0.005636042782534367,)]
[348.91073606167697, 1050.8022767081168, (0.005636042782534367,)]
[374.70968579509906, 1114.4115951445526, (0.005636042782534367,)]
[352.9830941726632, 1037.0274239209873, (0.005636042782534367,)]
[347.37897833672827, 1022.2480331942264, (0.005636042782534367,)]
[342.9712828948631, 1027.7642114340235, (0.005636042782534367,)]
[369.37445914969936, 1078.1821706343417, (0.005636042782534367,)]
[377.57054845909647, 1083.2694503706255, (0.005636042782534367,)]
[408.8529994296138, 1113.9578150731443, (0.005636042782534367,)]
[422.7514577178751, 1127.750884048317, (0.005636042782534367,)]
[379.61545636262485, 1038.1018349020994, (0.005636042782534367,)]
[395.10914500470017, 1053.1229065295558, (0.005636042782534367,)]
[409.95199050772277, 1061.9100997258445, (0.005636042782534367,)]
[398.9898972551908, 1050.973786786131, (0.005636042782534367,)]
[415.47269334004255, 1044.6760337648989, (0.005636042782534367,)]
[423.5335491632101, 1075.1497231473154, (0.0032738398574208164,)]
[453.95801259821104, 1132.9232351225348, (0.00153514812685863,)]
[449.8822205004356, 1080.7757979342448, (0.0010192978157534745,)]
[461.9068168461942, 1102.9684022825397, (0.0002221495542821463,)]
[452.99235269834696, 1098.9133566632893, (0.0002221495542821463,)]
[453.1527159810383, 1093.4061637016223, (0.0002215850742946587,)]
[451.7146349473925, 1086.654348181928, (5.77381922943194e-05,)]
[467.07756443351013, 1093.4816716602718, (5.77381922943194e-05,)]
[474.18154319158685, 1081.6874140626308, (5.77381922943194e-05,)]
[460.76872925207573, 1080.0836910476537, (5.77381922943194e-05,)]
[449.895075604892, 1083.7157501795991, (1.2793523519292967e-05,)]
[458.65861592721666, 1079.1863731053359, (1.2793523519292967e-05,)]
[455.81763630922194, 1082.2672506324905, (1.2793523519292967e-05,)]
[509.1546081174647, 1115.056488002418, (1.2793523519292967e-05,)]
[556.7535544957199, 1299.1222855963924, (1.2793523519292967e-05,)]
[572.2077562377838, 1312.7438527168204, (1.2793523519292967e-05,)]
[550.5424587733858, 1347.597550287685, (1.2793523519292967e-05,)]
[545.5356438865706, 1337.7054642840415, (1.2793523519292967e-05,)]
[561.8729592052651, 1403.954574909687, (1.2793523519292967e-05,)]
[587.8444646008463, 1402.0739943528351, (1.2793523519292967e-05,)]
[598.4565991183415, 1421.8293959133503, (1.2793523519292967e-05,)]
[602.0681788094333, 1461.9617523472652, (1.2793523519292967e-05,)]
[659.4944788947647, 1754.678091117483, (1.2793523519292967e-05,)]
0.5837466716766357